avg degree: 8.97, wc candidates, wc estimated candidates, ex candidates, ex estimated candidates, wc cost, wc estimated cost, ex cost, ex estimated cost, wc running time, ex running time
E2FQ24.txt,23035,3.102065408E9,643464,6.9208672E7
E2FQ58.txt,96719,3.52679808E9,685541,9.18674016E8
E2FQ89.txt,6470,3.177436496E9,91858,2.19950848E8
E2FQ35.txt,8161,5.64298976E8,840989,5.64298976E8
E2FQ98.txt,33196,3.430569584E9,604246,7.26217024E8
E2PQ12.txt,39157,4.254911232E9,745772,2.37490032E9
E2FQ49.txt,6372,3.1448652E8,767936,1.53512064E8
E2PQ15.txt,39149,4.254911232E9,745386,2.37490032E9
E2FQ32.txt,28961,3.159897312E9,384055,1.8487248E8
E2PQ69.txt,38626,4.254911232E9,757357,2.37490032E9
E2FQ91.txt,38210,3.44384248E9,850038,7.52762816E8
E2FQ40.txt,45908,5.64298976E8,707396,5.64298976E8
E2PQ67.txt,39055,4.254911232E9,746557,2.37490032E9
E2PQ60.txt,5645,2.5585344E8,235489,2.5585344E8
E2FQ96.txt,6785,3.269872736E9,80641,4.04823328E8
E2FQ47.txt,6956,3.106331696E9,205930,7.7741248E7
E2PQ55.txt,21580,3.238112592E9,99639,3.4130304E8
E2FQ7.txt,9032,6.88672176E8,1108200,6.88672176E8
E2PQ84.txt,18889,3.650520432E9,298648,1.16611872E9
E2FQ72.txt,1680,3.075993648E9,33847,1.7065152E7
E2PQ29.txt,213836,1.78031352E9,1339169,1.78031352E9
E2FQ75.txt,8161,5.64298976E8,840989,5.64298976E8
E2PQ52.txt,22882,3.159897312E9,2138831,1.8487248E8
E2PQ83.txt,18883,3.650520432E9,296578,1.16611872E9
E2FQ0.txt,14760,3.159897312E9,151514,1.8487248E8
avg degree: 8.97, wc candidates, wc estimated candidates, ex candidates, ex estimated candidates, wc cost, wc estimated cost, ex cost, ex estimated cost, wc running time, ex running time
E2E51715277785348.txt,16347,3.4310388E8,1972888,4.581048E7
E2E70894868905548.txt,115022,1.9439784E8,935198,7.939692E7
E2E49488381675248.txt,39731,1.54149496E8,13862,8173096.0
E2E8167879071484948.txt,213836,5.945868E8,1925933,2.972934E8
E2E78548890488848.txt,71,1305480.0,1171,593400.0
E2E5048518871484948.txt,72642,9.541872E7,105211,4.770936E7
E2E82905453765648.txt,46827,1.608114E8,1199426,4.581048E7
E2E77957682719048.txt,91,949440.0,109097,356040.0
E2E81667074806748.txt,5443,1.7351016E8,351754,2.753376E7
E2E7651848983494948.txt,288,3679080.0,17066,1542840.0
E2E89557583785748.txt,4336,1.4751924E8,310829,1542840.0
E2E49898753546648.txt,213836,5.945868E8,1925933,2.972934E8
E2E87577853805348.txt,5221,1.4609508E8,310953,118680.0
E2E87488288668048.txt,2326,8307600.0,2757,4153800.0
E2E5289706868494948.txt,32702,1.851408E8,840989,9.090888E7
E2E82535150567248.txt,121,1186800.0,2487,474720.0
E2E71489075517448.txt,226,5685632.0,1455,2842816.0
E2E51905048.txt,213836,5.945868E8,1925933,2.972934E8
E2E49707877755748.txt,6952,1.7825736E8,397231,3.228096E7
E2E55778254705148.txt,11796,4.62852E7,59888,2.31426E7
E2E56847689535548.txt,21597,3.8820228E8,2017573,9.090888E7
E2E82495148.txt,187788,6.88672176E8,885535,3.44336088E8
E2E7184886848.txt,2017,2.326128E7,60564,118680.0
E2E74578795755548.txt,1368,2.978868E7,38983,2254920.0
E2E68497081665048.txt,1592,1.01630672E8,4135,5.0815336E7
E2E82766784835248.txt,135322,2.3000184E8,885535,1.1500092E8
E2E74666851957148.txt,4698,8.343204E7,53608,2.575356E7
E2E53865366909548.txt,2451,4.367424E7,236272,949440.0
E2E70498874527448.txt,20673,1.7481564E8,313016,4.889616E7
E2E90565282877148.txt,13171,3.014472E8,1926085,4153800.0
E2E48547457906748.txt,16810,1.7161128E8,653986,2.563488E7
E2E89885274675348.txt,16952,1.7362884E8,793541,7.939692E7
E2E75807695527148.txt,54591,3.4500276E8,1379036,4.770936E7
E2E77687686485248.txt,8600,2.0923284E8,1174196,9.423192E7
E2E88718271875048.txt,35944,2.3688528E8,834627,9.090888E7
E2E50958081766748.txt,1978,4.403028E7,57031,1.258008E7
E2E49884966556648.txt,9025,6.88672176E8,1108200,3.44336088E8
E2E66515086835348.txt,44720,5.64298976E8,707396,2.82149488E8
E2E74488486867148.txt,2261,4.201272E7,291689,9731760.0
E2E728267837448.txt,17610,4.1229432E8,2012361,1.1500092E8
E2E687687785548.txt,16212,1.6472784E8,729139,1.875144E7
E2E52577448839548.txt,10359,2.409204E8,1030287,1.1500092E8
E2E49875254907248.txt,72642,9.541872E7,105211,4.770936E7
E2E8654865248.txt,5645,2.5585344E8,235889,1.2792672E8
E2E86767666538248.txt,15542,1.69119E8,258782,2.31426E7
E2E5051878852494948.txt,17185,3.9152532E8,2017973,9.423192E7
E2E54755395865548.txt,20614,1.8300456E8,238094,1424160.0
E2E67525480889548.txt,9844,2.201514E8,1056872,9.423192E7
E2E53539068885148.txt,50560,3.750288E7,763460,1.875144E7
E2E875074715248.txt,16120,1.2805572E8,308691,2136240.0
E2E528854885148.txt,234,3441720.0,6239,118680.0
E2E80908270675048.txt,2097,4.4505E7,60670,1.697124E7
E2E87785468504948.txt,35944,2.3688528E8,834970,9.090888E7
E2E90875088835348.txt,19107,1.9178688E8,1241048,4.581048E7
E2E55505448545448.txt,16810,1.7161128E8,797287,2.563488E7
E2E81837486755248.txt,3974,9.541872E7,186958,4.770936E7
E2E70887876517448.txt,107602,2.6097732E8,1310382,1.1500092E8
E2E80507783505348.txt,17603,4.1229432E8,2012482,1.1500092E8
E2E5755705248.txt,1042,2.990736E7,63724,2373600.0
